Q,Te,Eh,GNP,Area,PD,B,L,R,T,I,Qs,Glacial,Lith,Connection,C_W_Length,Structure,Slope,W_Depth,Process,Structure_,MainClass,Shelf,Sinuosity,MarginType,Slope_W,ID,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,OID_,River_Name,Alt_Name,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,mm_yr_km,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_Class,C_TopH,C_LowH,C_Length,C_MaxH,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,F_Sum,BoW,R2,PD_Qs,S_Basin_ID,10m_km,SP,Shelf_LowH,F_Age,F_S
8.104838457,1,1,12551.65941,26196.0049,8.9926,2,2,0.213,24.0769,1,2.3974,1,2,2716,509797.18,,0.014856916,-3,TF,Passive Margin,Equatorial,3,1.18671,Passive,69196.75,2716,0,0,0,0,0,373,Amazon,Acara Miji,25000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,100,2815.85155,142093.5121,266664.3196,4800,0,0.41781,40.34872,0.43875,2,-86,-3289,97.48543,3203,1,391582.4894,1161,-5086,662000,1182000,25,502347.5433,-2921,-129,18320296,South Atlantic Ocean,0.268,1.90542,0,98.04155,335499.738,-117,78.84311,3.270392749
0.671603323,1,2,3494,1164.6506,818.0028,3,1.5,2.003,22.0494,1,2.398,1,1.5,8326,94722.01,,0.379586795,-131,WF,Fore-arc,Equatorial,1,1.098240018,Active,48564.58,8326,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3669.99253,443.9138652,10879.28905,740,0,21.14609,63.07066,31.16012,1,-207,-2480,43.84327,2273,1,10162.13035,624,0,0,0,0,0,-3402,-339,0,Indian Ocean,2.003,1.19901,0,7.06341,57602.59013,-339,0,0
3.17724474,1,1,-99,8125.834,0.1232,2,2,0.7606,20.2241,1,2.4011,1,2,3771,451680.47,Intracratonic,-9999,-9999,,Intracratonic,,5,1.009279966,Passive,-9999,3771,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,19.04469,-9999,-9999,-9999,29.93175,1.68393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.767,2.38109,45,97.50912,274909.9665,0,0,0
2.051200556,1,1,12584.49639,4702.348,54.8674,1.5,1.5,1.557,19.287,1,2.4019,1,1.5,9948,147195.14,Passive Margin,0.284860234,-53,W,Passive Margin,Warm Temperate,3,1.163689971,Passive,135197.09,9948,0,0,0,0,0,0,Jacuí,,0,0,0,0,0,0,0,0,0,0,0,0,0,2013.86711,722.5479626,119407.3231,5577,8.61917,10.57779,13.92042,2.87252,0,0,0,0,0,0,0,0,-4775,765000,880000,7,222927.7798,-2119,-237,14153953,South Atlantic Ocean,1.615,2.31566,68,13.98525,83297.05273,-343,115.46041,3.471895425
0.613157606,1,2,5529.979345,1039.369,157.406,3,1.5,2.5139,19.0507,1,2.4025,1,1.5,108,103018.07,,0.311615494,-94,WF,Fore-arc,Equatorial,1,1.028480053,Active,34538.16,108,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.99166,2997.642833,3108.259979,1821,0,24.40252,52.55057,52.76264,2,-28,-2726,86.24934,2698,2,15145.28555,1486,0,0,0,0,0,-1979,-164,0,Caribbean Sea,2.529,1.19408,0,3.22359,73625.725,-164,0,0
1.311587859,1,1,1844,2688.7557,4.8694,1.5,1.5,3.34,13.9322,1,2.406,1,1.5,5793,143677.39,,0.143003166,-29,WF,Foreland,Equatorial,1,1.096089959,Active,27022.93,5793,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2834.00124,0,19099.16892,508,0,23.24652,54.39825,6.70186,2,-27,-1722,74.17252,1558,3,17959.67555,1495,0,0,0,0,0,-1589,-119,0,Coral Sea,3.402,2.36212,0,9.19218,82799.8906,-128,0,0
11.54725672,0.9,1,5422.243293,40775.8606,0.5865,1.8,2,0.8217,6.0551,1,2.4075,1,2,516,485352.48,Intracratonic,-9999,-9999,,Intracratonic,,5,1.100600004,Passive,-9999,516,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,90.78307,-9999,-9999,-9999,92.54297,1.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.854,2.57387,1046,80.14783,229807.0787,0,0,0
2.224555236,1,1,20540,5204.2554,6.6484,1,1,1.4735,29.1962,1,2.4094,1,1,2479,188169.23,Passive Margin,0.074267734,-19,WF,Passive Margin,Arid,2,1.00691998,Active,21791.1,2479,0,0,0,0,0,663,Wadi Khulays,,5200,0.06,-9999,11.54,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.00677,2859.186513,17825.74386,-1,1.24764,7.83072,9.77463,6.39525,0,0,0,0,0,0,0,0,0,0,0,0,0,-387,-174,0,Red Sea,1.488,2.3859,355,22.40301,122561.0272,-114,0,0
3.323428753,1,1,464.740772,8595.8252,3.2468,1.5,1.5,0.746,26.6686,1,2.4121,1,1.5,6040,229553.65,Passive Margin,0.064851422,-10,W,Passive Margin,Equatorial,3,1.018229961,Passive,56937.85,6040,0,0,0,0,0,0,Manambao,,9000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1300,1708.31243,14882.05754,87978.39182,2001,4.47678,3.24978,49.42231,1.40944,3,-1149,-3221,58.88462,2072,2,101226.8685,146,0,0,0,100,0,-2938,-124,0,Mozambique Channel,0.747,2.40889,100,63.03466,144756.7849,-124,0,0
9.009585595,1,1,60979,29900.9942,0.0113,2,2,0.1865,30.0419,1,2.4153,1,2,1235,266505.42,,-9999,-9999,,Intracratonic,,5,1.076740026,Passive,-9999,1235,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,277.62425,-9999,-9999,-9999,0,0.6998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.196,2.29821,0,97.76232,193252.5302,0,0,0
7.348240588,0.3,2,4612.548492,23175.7511,103.556,0.6,1,1.4565,15.657,1,2.4156,1,1,3068,482148.18,Passive Margin,0.151121455,-28,W,Passive Margin,Warm Temperate,1,1.04685998,Active,100859.16,3068,0,0,0,0,0,329,Majardah,Medjerda,22000,0.94,-9999,42.73,9.4,-9999,0.427,10000,-9999,-9999,-9999,-9999,1700,752.67161,10296.62697,44606.09925,-1,1.3412,3.02086,17.47982,2.53329,3,-701,-2528,89.62043,1827,1,82275.04993,254,0,0,0,0,0,-1895,-132,0,Mediterranean Sea - Western Basin,1.517,3.86549,1367,16.34875,358239.6034,-113,0,0
0.681292793,1,2,3177.440601,1185.6919,239.7084,2,1,3.0786,21.3069,1,2.4224,1,1,22706,106813.93,Fore-arc,0.152218773,-29,W,Fore-arc,Equatorial,1,1.10018003,Active,57124.55,22706,0,0,0,0,0,2,Achigate,Guacalate,1300,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2100,2615.19793,0,32590.77552,59,17.57879,28.82208,98.18896,5.73782,1,-11,-3313,121.68308,3298,9,9211.61647,1567,0,0,0,0,0,-5846,-237,0,North Pacific Ocean,3.099,1.20322,291,19.64472,77744.77091,-187,0,0
23.44697209,0.7,1,1194.072031,98835.5236,41.6272,0.35,0.5,0.535,22.7252,1,2.4256,1,0.5,585,972067.35,Passive Margin,0.271940935,-45,W,Passive Margin,Equatorial,1,1.036020041,Passive,50656.82,585,0,0,0,0,0,45,Sassandra,,97000,9.7,-9999,100,1.2,7,0.012,123.711,0.79,-9999,0.008,81.443,1000,1404.65561,2767.58375,16466.46421,2564,0.07026,0.55037,46.74593,18.46177,2,-38,-2888,61.97617,2850,1,8453.33929,1423,-5248,370000,445000,19,104560.8059,-2672,-304,2771724,Gulf of Guinea,0.608,3.04906,1703,88.90347,524934.3372,-304,87.73554,6.962162162
0.63337365,1,1,25220,1082.3796,7.7539,2,2,2.6567,26.1654,1,2.429,1,2,19993,101359.67,,0.048867085,-11,TF,Passive Margin,Arid,1,1.02583003,Active,109761.26,19993,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,168.39286,0,21361.55926,1695,0,26.21062,26.2661,5.28988,2,-89,-3209,24.75424,2846,3,60313.81026,1133,0,0,0,0,0,-2996,-113,0,Gulf of Oman,2.709,2.38208,0,15.07768,59452.25231,-113,0,0
1.525945432,1,1,1361,3248.8403,69.7826,1,1,2.352,26.5173,1,2.4315,1,1,2783,143270.28,Passive Margin,0.227104774,-46,WT,Passive Margin,Arid,1,1.135220051,Passive,48653.69,2783,0,0,0,0,0,661,Wadi Hassan,,3500,0.04,-9999,11.43,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,186.35203,625.2471343,14589.6127,979,2.71042,16.41652,21.93051,14.80505,2,-39,-1415,44.97138,1376,1,39067.88,1419,0,0,0,0,0,-1283,-216,0,Gulf of Aden,2.352,2.43153,282,7.33557,81657.72233,-216,0,0
4.805565135,1,1,60979,13629.6654,75.7296,1,1,0.9543,21.1456,1,2.4362,1,1,2525,342291.41,,0.183590824,-44,TF,Passive Margin,Warm Temperate,1,1.096920013,Passive,54685.05,2525,0,0,0,0,0,0,Brisbane,,14000,1.4,-9999,100,0.29,0,0.021,207.143,-9999,-9999,-9999,-9999,-9999,1268.3888,8526.2738,61866.48864,1117,0,2.78798,77.4069,3.57221,2,-189,-4030,30.94902,3841,1,81577.20408,695,0,0,0,0,0,-4451,-218,0,Coral Sea,1.011,2.29953,0,26.16072,165489.0543,-221,0,0
2.603137041,1,2,5244,6333.9685,149.5197,2,1,1.252,15.1226,1,2.4383,1,1,1744,215111.34,Foreland,0.351667996,-69,W,Foreland,Warm Temperate,1,1.117370009,Active,23127.47,1744,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,858.49432,2882.383254,16939.43301,-1,3.15862,5.82024,94.56287,19.30407,2,-97,-2213,20.30148,2116,3,17802.80473,1077,0,0,0,0,0,-2514,-327,0,Mediterranean Sea - Western Basin,1.255,1.21625,417,15.40127,62359.13039,-327,0,0
2.04401254,0.9,1,4493.396111,4681.759,56.3147,0.9,1,3.978,13.2775,1,2.4419,1,1,410,162516.57,Fore-arc,0.076542985,-13,W,Fore-arc,Equatorial,3,1.000710011,Active,74399.52,410,0,0,0,0,0,0,Tumbes,,4600,3.9,-9999,847.83,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,944.72291,23516.07978,78900.71517,360,5.07374,24.4775,55.91434,3.94166,2,-181,-1942,44.98309,1761,2,107673.1637,733,0,0,0,0,0,-4496,-336,0,South Pacific Ocean,3.988,2.70637,168,5.50115,110756.0026,-311,0,0
7.953473006,1,1,60979,25585.8956,0.0298,1,1,0.387,32.416,1,2.4495,1,1,1416,367822.09,Intracratonic,-9999,-9999,,Intracratonic,,5,1.059579968,Passive,-9999,1416,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,446.36049,-9999,-9999,-9999,78.92714,1.05214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.414,2.28978,40,98.68081,245908.91,0,0,0
5.783339624,1,2,5432.273261,17180.1907,190.6571,1,0.5,1.577,11.0835,1,2.4645,1,0.5,4252,326779.4,,0.035775191,-5,TF,Passive Margin,Warm Temperate,2,1.040169954,Active,56622.55,4252,0,0,0,0,0,437,Oujiang,,18000,19,-9999,1055.56,2.7,-9999,0.15,142.105,-9999,-9999,-9999,-9999,1900,2301.00042,16139.50211,275993.46,-1,0,4.82589,21.29893,0.32609,0,0,0,0,0,0,0,0,0,0,0,0,0,-1422,-216,0,Eastern China Sea,1.641,1.18418,0,3.17866,175465.3568,-90,0,0
2.327277702,1,1,3494,5506.3634,13.5403,1,1,2.706,15.3904,1,2.4734,1,1,862,172717.46,,0.932385688,-128,WF,Foreland,Equatorial,2,1.059579968,Active,10095.55,862,0,0,0,0,0,267,Karama,,6000,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3100,2896.53004,4429.461811,7426.299079,-1,0,15.66721,111.33618,0.80794,0,0,0,0,0,0,0,0,0,0,0,0,0,-1229,-105,0,Makassar Strait,2.778,2.40926,0,3.70329,107017.2976,-6,0,0
5.432422266,1,1,5444,15887.1688,12.0454,1.5,1.5,3.4684,3.6445,1,2.483,1,1.5,1384,190136.72,Foreland,-9999,-9999,,Foreland,,5,1.042639971,Active,-9999,1384,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,142.52407,-9999,-9999,-9999,64.97133,18.24161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.554,2.42315,34,27.79787,109406.7996,0,0,0
6.149257535,0.5,1,409.8060264,18549.5322,38.1647,0.75,1.5,0.9895,22.3432,1,2.484,1,1.5,4566,421302.81,Passive Margin,0.01631142,-1,T,Passive Margin,Equatorial,3,1.097409964,Passive,31463.7,4566,0,0,0,0,0,0,Konkoure,Sewi,19000,3.6,-9999,189.47,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,490,2708.67365,19661.86876,136890.9098,10077,2.51859,2.34867,72.97298,1.85549,2,-80,-4006,75.9925,3926,3,132672.9581,1205,-4886,334000,126000,23,26356.47595,-2904,-608,1487164,North Atlantic Ocean,1.033,4.75888,1676,53.7026,248676.3947,-254,104.44354,5.934131737
6.929146053,1,1,10798.61711,21535.465,16.2107,2,2,0.3142,23.9177,1,2.4868,1,2,665,347014.03,Passive Margin,0.017929113,-2,WF,Foreland,Equatorial,3,1.255980015,Passive,81912.26,665,0,0,0,0,0,0,Orinoco,,0,0,0,0,0,0,0,0,0,0,0,0,0,1341.86069,142915.6125,85596.71522,1135,75.91101,0.90544,32.35169,2.60524,3,-81,-2555,51.2991,2423,2,207520.5566,1202,-2530,112000,238000,0,12968.24431,-2757,-107,2256822,Caribbean Sea,0.324,2.41154,258,97.88804,244700.2344,-223,106.08002,0
16.42600821,1,1,9534.981224,63346.0667,8.4671,1,1,3.2351,0.9358,1,2.4935,1,1,832,374026.28,Foreland,-9999,-9999,,Foreland,,5,1.135969996,Passive,-9999,832,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,547.83381,-9999,-9999,-9999,51.81463,8.64939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.467,2.32672,1181,37.05868,339430.9194,0,0,0
0.85991561,1,1,3494,1586.2601,0.3547,1.5,1.5,3.845,18.9751,1,2.4957,1,1.5,10691,144083.87,Foreland,0.014407881,-3,T,Foreland,Equatorial,2,1.066509962,Active,-9999,10691,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4156.05486,191357.6399,477606.4448,1059,40.81591,26.68585,0,0.30569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arafura Sea,3.845,2.49569,162,51.90918,104811.6552,-146,0,0
43.04764327,0.9,1,12350.53724,211223.0621,17.6584,1.35,1.5,0.941,-2.1572,1,2.4976,1,1.5,76,2460111.93,Intracratonic,-9999,-9999,,Intracratonic,,5,1.123810053,Passive,-9999,76,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,632.16543,-9999,-9999,-9999,15.61174,0.3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.045,2.49895,485,66.99546,980388.0674,0,0,0
0.93444863,1,1,1361,1759.9442,8.0405,2,2,2.022,25.0892,1,2.5008,1,2,10285,119509.79,,0.542629163,-137,WF,Passive Margin,Arid,1,1.02444005,Passive,49076.16,10285,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,107.3534,0,7479.140852,869,0,16.91912,18.27771,104.55746,2,18,-1393,32.32449,1411,2,8609.35109,1651,0,0,0,0,0,-1679,-782,0,Gulf of Aden,2.022,2.50075,0,13.42392,80022.33199,-782,0,0
2.02791444,1,1,10940.85212,4635.7141,3.2858,3,3,0.8334,18.801,1,2.5016,1,3,1389,177960.23,Intracratonic,0.029329436,-7,TW,Passive Margin,Warm Temperate,3,1.167440057,Passive,233044.64,1389,0,0,0,0,0,0,Rio Colorado,,0,0,0,0,0,0,0,0,0,0,0,0,0,977.44466,23319.24266,392843.6704,3623,38.89825,4.68307,13.54676,0.35128,2,-146,-4080,151.31068,3934,3,408146.7586,859,-4352,108600,606000,4,10126.65663,-3388,-231,602986,South Atlantic Ocean,0.872,2.39084,42,72.81691,122857.5669,-138,131.08306,8.876611418
1.543213905,1,1,14394,3294.8623,0.9988,1.5,1.5,1.7088,24.1831,1,2.5153,1,1.5,9992,118104.35,,-9999,-9999,W,Fore-arc,Arid,5,1.076060057,Active,-9999,9992,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,8.50111,-9999,-9999,-9999,0,14.46856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.76,2.44217,0,11.97786,81889.89826,0,0,0
8.018632147,1,1,60979,25848.1802,0.0298,1,1,0.4062,32.723,1,2.5157,1,1,3526,551550.82,Intracratonic,-9999,-9999,,Intracratonic,,5,1.099210024,Passive,-9999,3526,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,479.51836,-9999,-9999,-9999,76.47913,0.73647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.418,2.44473,40,99.44577,302927.9336,0,0,0
1.237696769,1,2,36173.9395,2500.7624,7.7199,4,2,1.4204,13.8339,1,2.5206,1,2,6203,131413.99,,0.05897831,-12,W,Fore-arc,Warm Temperate,1,1.127020001,Active,113253.47,6203,0,0,0,0,0,409,Ngaruroro,,2500,1.3,-9999,520,1.3,-9999,0.52,1000,-9999,-9999,-9999,-9999,1700,1799.9095,7528.345537,57558.79243,512,0,10.80859,22.97501,4.76035,1,-76,-2024,70.42601,1948,3,56915.43465,1232,0,0,0,0,0,-2876,-274,0,South Pacific Ocean,1.421,1.25975,0,25.05144,79494.17722,-274,0,0
2.173553732,1,1,20539.20123,5055.5404,1.9895,1,1,2.0834,21.747,1,2.5233,1,1,3626,188868.46,,0.207520803,-61,WF,Passive Margin,Arid,2,1.052719951,Active,9561.68,3626,0,0,0,0,0,0,Wadi Dam?,Wadi Dhamad,5500,0.06,-9999,10.91,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1300,43.18292,1568.604784,16183.37382,-1,0,11.03096,35.45402,9.88669,0,0,0,0,0,0,0,0,0,0,0,0,0,-532,-193,0,Red Sea,2.138,2.45884,0,13.01082,60224.26045,-160,0,0
26.14598637,0.9,1,4635.315955,113255.9161,3.0808,1.8,2,1.1002,-5.221,1,2.5311,1,2,208,848150.98,Intracratonic,-9999,-9999,,Intracratonic,,5,1.108739972,Passive,-9999,208,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,466.50941,-9999,-9999,-9999,20.99678,1.29717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.266,2.44404,1152,48.90009,461260.1279,0,0,0
14.63202919,1,1,48111,54819.53,0.0002,2,2,1.8714,-17.0446,1,2.5316,1,2,300096,1097549.27,Foreland,0.080987072,-14,W,Foreland,Snow,1,1.05806005,Passive,15871.44,300096,0,0,0,0,0,0,Colville,,60000,25,-9999,416.67,6,-9999,0.1,240,1.6,-9999,0.027,64,-9999,685.85573,2009.858013,32343.15274,-1,6.74493,1.70507,109.94592,7.204,2,-104,-2470,56.93915,2366,2,36650.9703,1006,0,0,0,0,0,-2384,-639,0,Beaufort Sea,1.961,2.41596,560,22.41142,1025560.571,-233,0,0
0.771023909,1,2,8645.952159,1384.0106,165.5488,2,1,2.9346,20.6017,1,2.5327,1,1,1706,78766.36,,0.36922548,-73,WF,Fore-arc,Equatorial,1,1.084689975,Active,61382.03,1706,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3099.03913,236.6113077,22311.41492,387,0,37.25702,48.45066,10.75683,1,7,-3179,84.77367,3186,6,2640.05712,1636,0,0,0,0,0,-3424,-450,0,North Pacific Ocean,2.985,1.24498,0,6.15285,42804.93666,-240,0,0
30.04851525,1,1,13043.32694,134766.9443,0.0429,2,2,0.855,-22.8199,1,2.5351,1,2,300022,2092593.3,Passive Margin,0.114611142,-20,W,Intracratonic,Polar,3,1.010859966,Passive,9712.44,300022,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.18136,168542.305,196218.0106,-1,0.86892,0.40858,0,2.81829,3,-2035,-3202,71.59362,1167,1,201525.0522,31,0,0,0,0,0,0,0,0,Kara Sea,1.002,2.16319,566,43.422,2092593.3,-553,0,0
11.51907983,0.9,1,4388.423096,40651.5252,0.8709,1.8,2,1.3315,3.9834,1,2.5387,1,2,706,386667.87,Strike-Slip,-9999,-9999,,Strike-Slip,,5,1.042899966,Active,-9999,706,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,127.93522,-9999,-9999,-9999,26.82268,3.44352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.372,2.7375,1118,44.31785,127230.4383,0,0,0
2.207709727,1,1,20540,5155.0404,6.8569,1,1,1.547,29.0515,1,2.5452,1,1,8263,197414.71,Passive Margin,0.262717187,-62,W,Passive Margin,Arid,2,1.00691998,Active,-9999,8263,0,0,0,0,0,666,Wadi R?bigh,,5000,0.06,-9999,12,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,500,82.00712,0,8934.898344,-1,4.60503,7.8363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red Sea,1.591,2.47485,362,27.9722,142300.1644,0,0,0
4.852008797,1,2,5438.106555,13794.5197,225.6895,1,0.5,1.524,14.2204,1,2.5459,1,0.5,1279,257822.88,Strike-Slip,0.028707015,-4,T,Intracratonic,Warm Temperate,2,1.024919987,Active,38705.78,1279,0,0,0,0,0,250,Jiulongjiang,,15000,8.3,15,553.33,3.1,-9999,0.207,373.494,1.3,-9999,0.087,156.627,790,2119.34403,55873.23623,219415.1164,4472,1.41717,5.91103,50.45758,0.83859,2,-146,-4040,274.94544,3761,8,228160.2463,860,0,0,0,0,0,-2059,-106,0,South China Sea,1.557,1.24597,1431,6.52659,146365.5008,-184,0,0
1.925809888,1,1,3320.539066,4345.8164,39.0528,1.5,1.5,1.556,22.5255,1,2.548,1,1.5,3450,107397.36,,0.077495717,-16,WF,Fore-arc,Equatorial,1,1.101330042,Active,17255.3,3450,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2685.84977,5000.953908,2230.20941,674,0,14.48825,68.55865,45.73562,2,-110,-3034,57.28631,2894,2,24719.19975,983,0,0,0,0,0,-1285,-102,0,South Pacific Ocean,1.556,2.54796,0,25.12885,58643.24426,-102,0,0
1.406550998,1,1,1361,2934.2625,2.4462,2,2,1.3343,26.4251,1,2.5489,1,2,1289,134961.75,,0.294137294,-53,WF,Passive Margin,Arid,1,1.127279997,Passive,14423.34,1289,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,105.78399,589.4186378,34204.51601,235,0,9.8865,57.40695,7.07509,3,-1247,-2542,15.22538,1295,1,59300.4188,127,0,0,0,0,0,-1102,-274,0,Arabian Sea,1.335,2.54759,0,15.3429,98896.79224,-242,0,0
0.655509565,1,2,10770.85192,1129.8698,131.5865,3,1.5,2.126,22.6012,1,2.5505,1,1.5,8081,74606.52,,0.122390272,-28,WF,Foreland,Equatorial,1,1.044199944,Active,138204.05,8081,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1746.98359,4338.576155,6001.281078,2000,0,28.49617,23.52319,36.82547,3,-467,-3910,73.69041,3443,1,106788.4939,365,0,0,0,0,0,-3365,-114,0,Caribbean Sea,2.126,1.27524,0,2.76791,47365.24716,-221,0,0
5.686643396,1,1,13510.23699,16821.8828,58.5509,1,1,2.47,7.4908,1,2.5508,1,1,2285,384336.68,Extensional,0.355266097,-70,W,Strike-Slip,Warm Temperate,1,1.003900051,Active,-9999,2285,0,0,0,0,0,576,Strimonas,Strymon,17000,4.1,-9999,241.18,4,-9999,0.235,975.61,1.5,-9999,0.088,365.854,2700,848.67224,17425.06956,34832.87307,-1,7.18089,6.42666,0,5.7417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aegean Sea,2.553,2.46785,450,9.14177,159539.896,-200,0,0
3.502895336,1,2,1488,9179.9129,244.3834,1,0.5,1.2327,22.8446,1,2.5529,1,0.5,3608,235366.57,Passive Margin,0.168084117,-34,WF,Passive Margin,Equatorial,1,1.002599955,Passive,43582.51,3608,0,0,0,0,0,393,Bengal,,9400,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1600,1592.45629,1373.229035,33083.83142,8121,3.09803,5.23736,42.74651,18.98208,2,-65,-1060,12.83545,995,1,28861.77252,1292,-5364,2800000,1360000,32,2545587.393,-2491,-628,147605136,Bay of Bengal,1.318,1.19386,328,30.86359,171125.1685,-628,96.53353,1.026071429
2.166031876,1,1,20537.26401,5033.6807,2.5075,1,1,1.5764,26.9775,1,2.5553,1,1,9382,141807.28,Passive Margin,0.859261917,-18,W,Passive Margin,Arid,2,1.052719951,Active,6203.23,9382,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,45.28098,295.7837186,6439.177364,-1,3.98207,11.1165,29.17835,36.80594,0,0,0,0,0,0,0,0,0,0,0,0,0,-418,-237,0,Red Sea,1.751,2.30048,383,27.05507,103560.7079,-237,0,0
0.867632888,1,2,8069.998502,1604.0748,113.593,3,1.5,1.899,19.3635,1,2.5661,1,1.5,3913,137538,,0.517536782,-135,W,Passive Margin,Warm Temperate,1,1.024760008,Passive,40302.97,3913,0,0,0,0,0,641,Umtamvuna,Mtamvuna,1500,0.3,-9999,200,0.43,-9999,0.287,1433.333,-9999,-9999,-9999,-9999,1900,1331.92542,888.5025975,9309.694353,2828,0,13.80709,64.78431,25.67216,3,-1811,-2914,26.76558,1103,1,37238.51753,46,0,0,0,0,0,-3056,-445,0,Indian Ocean,1.921,1.26838,0,4.84622,80727.43097,-239,0,0
1.678007611,1,2,8070,3658.4491,106.1501,2,1,1.4043,21.4749,1,2.573,1,1,2448,192685.24,,0.203956112,-34,WF,Passive Margin,Warm Temperate,1,1.248710036,Passive,30693.61,2448,0,0,0,0,0,638,Umhlantuzi,Mhlantuzi,3700,0.47,-9999,127.03,1.1,-9999,0.297,2340.426,-9999,-9999,-9999,-9999,1300,1286.38116,8479.672717,22026.73589,2408,0,7.28805,42.64731,8.80748,3,-972,-2802,126.99075,1830,1,53413.05782,189,0,0,0,100,0,-1606,-297,0,Indian Ocean,1.406,1.28492,0,16.6559,119059.9342,-194,0,0
13.98427747,1,1,5570.742647,51802.9688,19.4059,1,1,3.9491,-0.0433,1,2.5752,1,1,1466,383587.61,Foreland,-9999,-9999,,Foreland,,5,1.003309965,Active,-9999,1466,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,404.13504,-9999,-9999,-9999,55.46469,10.29517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.162,2.44346,1163,25.97762,160125.2739,0,0,0
